arag;Aragonite Concentration at Surface;mole_concentration_of_aragonite_expressed_as_carbon_in_sea_water;sum of particulate aragonite components (e.g. Phytoplankton, Detrital, etc.);[['CMIP5_Omon', 'CMIP5_Oyr']]
co2mass;Total Atmospheric Mass of CO2;atmosphere_mass_of_carbon_dioxide;unset;[['CMIP5_Amon']]
tas;Near-Surface Air Temperature;air_temperature;mean near-surface (usually, 2 meter) air temperature.;[['CORDEX_3h']]
frfe;Iron Loss to Sediments;tendency_of_ocean_mole_content_of_iron_due_to_sedimentation;unset;[['CMIP5_Omon']]
rsds;Surface Downwelling Shortwave Radiation;surface_downwelling_shortwave_flux_in_air;unset;[['CMIP5_Amon'], ['CMIP5_cf3hr'], ['CMIP5_cfDay'], ['CMIP5_cfSites'], ['CMIP5_day'], ['CORDEX_3h'], ['CORDEX_day'], ['CORDEX_mon'], ['CORDEX_sem'], ['SPECS_Amon'], ['SPECS_day']]
tnsclias;Tendency of Mass Fraction of Stratiform Cloud Ice due to Accretion to Snow;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_accretion_to_snow;unset;[['CMIP5_cfMon']]
sfcWind;Near-Surface Wind Speed;wind_speed;This is the mean of the speed, not the speed computed from the mean u and v components of wind;[['CMIP5_Amon', 'CMIP5_cf3hr', 'CMIP5_cfSites']]
tnsccwacs;Tendency of Mass Fraction of Stratiform Cloud Condensed Water due to Autoconversion to Snow;tendency_of_mass_fraction_of_stratiform_cloud_condensed_water_in_air_due_to_autoconversion_to_snow;condensed water includes both liquid and ice.;[['CMIP5_cfMon']]
clt;Total Cloud Fraction;cloud_area_fraction;for the whole atmospheric column, as seen from the surface or the top of the atmosphere. Includes both large-scale and convective cloud.;[['CMIP5_cfDay', 'CMIP5_day']]
reffclws;Stratiform Cloud Droplet Effective Radius;effective_radius_of_stratiform_cloud_liquid_water_particle;Droplets are liquid.  The effective radius is defined as the ratio of the third moment over the second moment of the particle size distribution and the time-mean should be calculated, weighting the individual samples by the cloudy fraction of the grid cell.;[['CMIP5_aero']]
expn;Sinking Particulate Organic Nitrogen Flux;sinking_mole_flux_of_particulate_organic_nitrogen_in_sea_water;unset;[['CMIP5_Oyr']]
ang4467aer;Angstrom Exponent 440/670nm;angstrom_exponent_of_ambient_aerosol_in_air;general standard name is angstrom_exponent_of_ambient_aerosol_in_air;[['CCMI1_monthly']]
sund;Duration of Sunshine;duration_of_sunshine;;[['CORDEX_3h', 'CORDEX_day', 'CORDEX_mon', 'CORDEX_sem']]
loadno3;Load of NO3;atmosphere_mass_content_of_nitrate_dry_aerosol;unset;[['CMIP5_aero']]
chepasoa;Production Rate of Anthropogenic Dry Aerosol Secondary Organic Matter;unset;If model lumps SOA emissions with POA, then the sum of POA and SOA emissions is reported as POA emissions.  'mass' refers to the mass of primary organic matter, not mass of organic carbon alone. proposed name: tendency_of_atmosphere_mass_content_of_anthropogenic_secondary_particulate_organic_matter_dry_aerosol_due_to_net_chemical_production.  Used instead of emi_asoa in original ACCMIP Excel spreadsheet. That variable had notes: This can be a pseudo-emission flux as used in AEROCOM (Dentener et al, ACP, 2006) or the net.;[['CCMI1_monthly']]
mrro;Total Runoff;runoff_flux;"""the total runoff (including """"drainage"""" through the base of the soil model) leaving the land portion of the grid cell.""";[['CMIP5_Lmon'], ['SPECS_Amon'], ['SPECS_Lmon']]
pcalc;Calcite Production;tendency_of_mole_concentration_of_calcite_expressed_as_carbon_in_sea_water_due_to_biological_production;unset;[['CMIP5_Oyr']]
zmch2br2;Zonal Mean CH2Br2 Volume Mixing Ratio;unset;;[['CCMI1_monthly']]
hfx;Ocean Heat X Transport;ocean_heat_x_transport;unset;[['CMIP5_Omon']]
zg10;Geopotential Height at 10 hPa;geopotential_height;Geopotential height on the 10 hPa surface;[['CCMI1_daily']]
rMaint;Carbon Mass Flux into Atmosphere due to Maintenance Autotrophic Respiration on Land;surface_upward_carbon_mass_flux_due_to_plant_respiration_for_biomass_maintenance;unset;[['CMIP5_Lmon', 'SPECS_Lmon']]
hfnorth;Northward Ocean Heat Transport;northward_ocean_heat_transport;unset;[['CMIP5_Omon'], ['SPECS_Omon']]
tas;Near-Surface Air Temperature;air_temperature;daily-mean near-surface (usually, 2 meter) air temperature.;[['CORDEX_day', 'CORDEX_mon', 'CORDEX_sem']]
loadss;Load of Seasalt;atmosphere_mass_content_of_seasalt_dry_aerosol;unset;[['CMIP5_aero']]
zmcbrclf2;Zonal mean CBrClF2 Volume Mixing Ratio;mole_fraction_of_halon1211_in_air;;[['CCMI1_monthly']]
zg;Geopotential Height;geopotential_height;;[['CCMI1_daily', 'CCMI1_monthly']]
mrsofc;Capacity of Soil to Store Water;soil_moisture_content_at_field_capacity;"""""""where land"""": divide the total water holding capacity of all the soil in the grid cell by the land area in the grid cell;  report as """"missing"""" where the land fraction is 0.""";[['CORDEX_fx']]
cosmtbrdn;Tendency of Middle Atmosphere Burden of CO;tendency_of_middle_atmosphere_moles_of_carbon_monoxide;total yearly averaged stratospheric and mesospheric loss;[['CCMI1_annual']]
sfmmrbc;BC Mass Mixing Ratio in the Lowest Model Layer;mass_fraction_of_black_carbon_dry_aerosol_in_air;BC;[['CCMI1_daily']]
cli;Mass Fraction of Cloud Ice;mass_fraction_of_cloud_ice_in_air;Includes both large-scale and convective cloud. This is the mass of  cloud ice  in the grid cell divided by the mass of air (including the water in all phases) in the grid cell.  This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.;[['CMIP5_cfSites']]
sfvmrco;CO Volume Mixing Ratio in the Lowest Model Layer;mole_fraction_of_carbon_monoxide_in_air;;[['CCMI1_hourly']]
zmzg;Zonal Mean Geopotential Height;geopotential_height;;[['CCMI1_daily', 'CCMI1_monthly']]
agessc;Sea Water Age Since Surface Contact;sea_water_age_since_surface_contact;unset;[['CMIP5_Omon']]
drydust;Dry Deposition Rate of Dust;tendency_of_atmosphere_mass_content_of_dust_dry_aerosol_due_to_dry_deposition;unset;[['CMIP5_aero']]
toffset;Offset Time;time;"""this """"offset time"""" should be added to the value stored in the """"time dimension"""" to get the actual time.  This actual time is the time (UTC) of the corresponding point in the satellite orbit used to extract the model data.""";[['CMIP5_cf3hr']]
lossro2viano3;Reaction Rate of RO2+NO3;unset;3-d distribution of sum of RO2+NO3 reaction fluxes. R refers to the organic peroxy radical pool.;[['CCMI1_monthly']]
sftgif;Fraction of Grid Cell Covered with Glacier;land_ice_area_fraction;"fraction of grid cell occupied by """"permanent"""" ice (i.e., glaciers).  If time varying, report annual values for each year of simulation. For atmospheres with more than 1 mesh (e.g., staggered grids), report areas that apply to surface vertical fluxes of energy.";[['CORDEX_fx']]
intpdiaz;Net Primary Mole Productivity of Carbon by Diazotrophs;net_primary_mole_productivity_of_carbon_by_diazotrophs;unset;[['CMIP5_Omon']]
conccn;Aerosol Number Concentration;number_concentration_of_ambient_aerosol_in_air;unset;[['CMIP5_aero']]
clwvi;Condensed Water Path;atmosphere_cloud_condensed_water_content;calculate mass of condensed (liquid + ice) water in the column divided by the area of the column (not just the area of the cloudy portion of the column). This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.;[['CMIP5_cfDay']]
grassFrac;Natural Grass Fraction;area_fraction;fraction of entire grid cell that is covered by natural grass.;[['CMIP5_Lmon', 'SPECS_Lmon']]
reffsnows;Hydrometeor Effective Radius of Stratiform Snowfall;effective_radius_of_stratiform_cloud_snow_particle;This is defined as the in-cloud ratio of the third moment over the second moment of the particle size distribution (obtained by considering only the cloudy portion of the grid cell).;[['CMIP5_cf3hr']]
sltnorth;Northward Ocean Salt Transport;northward_ocean_salt_transport;unset;[['SPECS_Omon']]
zmno;Zonal Mean NO Volume Mixing Ratio;mole_fraction_of_nitrogen_monoxide_in_air;;[['CCMI1_monthly']]
reffrainc;Hydrometeor Effective Radius of Convective Rainfall;effective_radius_of_convective_cloud_rain_particle;This is defined as the in-cloud ratio of the third moment over the second moment of the particle size distribution (obtained by considering only the cloudy portion of the grid cell).;[['CMIP5_cf3hr']]
tos;Sea Surface Temperature;sea_surface_temperature;"""this may differ from """"surface temperature"""" in regions of sea ice.""";[['CMIP5_Omon'], ['SPECS_Omon']]
photo1d;Photolysis Rate of O3 to O1D;unset;proposed name: photolysis_rate_of_ozone_to_O1D;[['CCMI1_monthly']]
clwvi;Condensed Water Path;atmosphere_cloud_condensed_water_content;calculate mass of condensed (liquid + ice) water in the column divided by the area of the column (not just the area of the cloudy portion of the column). Include precipitating hydrometeors ONLY if the precipitating hydrometeor affects the calculation of radiative transfer in model.;[['CORDEX_6h', 'CORDEX_day']]
od550aer;Ambient Aerosol Optical Thickness at 550 nm;atmosphere_optical_thickness_due_to_ambient_aerosol;AOD from the ambient aerosls (i.e., includes aerosol water).  Does not include AOD from stratospheric aerosols if these are prescribed but includes other possible background aerosol types.;[['CMIP5_aero']]
pr;Precipitation;precipitation_flux;"at surface; includes both liquid and solid phases from all types of clouds (both large-scale and convective)";[['CCMI1_daily'], ['CCMI1_monthly'], ['CMIP5_Amon'], ['CMIP5_cf3hr'], ['CMIP5_cfSites'], ['CMIP5_day'], ['CORDEX_3h'], ['CORDEX_day'], ['CORDEX_mon'], ['CORDEX_sem'], ['SPECS_Amon'], ['SPECS_day']]
cfcl3brdn;Atmospheric Burden of CFC-11;atmosphere_moles_of_cfc11;total yearly average burden;[['CCMI1_annual']]
parag;Aragonite Production;tendency_of_mole_concentration_of_aragonite_expressed_as_carbon_in_sea_water_due_to_biological_production;unset;[['CMIP5_Oyr']]
vmrnh50;nh_50 Volume Mixing Ratio;unset;Fixed surface layer mixing ratio over latitudes 30-50N (100ppbv), uniform fixed 50-day exponential decay.;[['CCMI1_monthly']]
gsto;Stomatal Conductance of Water Vapour;unset;Only for year 2006.  Full units are mmol H2O/m^2 leaf area/sec.;[['CCMI1_hourly']]
nppWood;Carbon Mass Flux due to NPP Allocation to Wood;net_primary_productivity_of_carbon_accumulated_in_wood;This is the rate of carbon uptake by wood due to NPP;[['CMIP5_Lmon', 'SPECS_Lmon']]
ialb;Sea Ice Albedo;sea_ice_albedo;"""Reported as """"missing"""" if there is no sunlight or if a region is free of sea ice. """;[['CMIP5_OImon']]
n2oglobal;Global Mean Mole Fraction of N2O;mole_fraction_of_nitrous_oxide_in_air;unset;[['CMIP5_Amon']]
mlotstsq;Square of Ocean Mixed Layer Thickness Defined by Sigma T;square_of_ocean_mixed_layer_thickness_defined_by_sigma_t;unset;[['CMIP5_Omon', 'SPECS_Omon']]
dcalc;Calcite Dissolution;tendency_of_mole_concentration_of_calcite_expressed_as_carbon_in_sea_water_due_to_dissolution;unset;[['CMIP5_Oyr']]
vmrpan;PAN Volume Mixing Ratio;mole_fraction_of_peroxyacetyl_nitrate_in_air;;[['CCMI1_monthly']]
vas;Northward Near-Surface Wind;northward_wind;near-surface (usually, 10 meters) northward component of wind.;[['CORDEX_6h', 'CORDEX_day', 'CORDEX_mon', 'CORDEX_sem']]
swtoacsdust;Clear-Sky SW-RF Dust at TOA;unset;proposed name: toa_instantaneous_shortwave_forcing_due_to_dust_ambient_aerosol_assuming_clear_sky;[['CCMI1_monthly']]
tnta;Tendency of Air Temperature due to Advection;tendency_of_air_temperature_due_to_advection;unset;[['CMIP5_cfMon', 'CMIP5_cfSites']]
prodo3viaho2;Chemical Production Rate of O3 via HO2+NO;unset;proposed name: tendency_of_mole_concentration_of_ozone_due_to_chemical_production_by_HO2_plus_NO;[['CCMI1_monthly']]
prsn;Surface Snowfall Rate into the Sea Ice Portion of the Grid Cell;snowfall_flux;where sea ice over sea: this is computed as the total mass per unit time of solid-phase precipitation falling onto the sea ice portion of a grid cell divided by the area of the ocean portion of the grid cell (including both ice-free and sea-ice covered fractions).  Reported as 0. in regions free of sea ice. (Snowfall flux includes all types of solid-phase precipitation.);[['CMIP5_OImon']]
ch3ccl3tbrdn;Tendency of Atmospheric Burden of CH3CCl3;tendency_of_atmosphere_moles_of_hcc140a;total yearly averaged atmospheric loss;[['CCMI1_annual']]
zmcfcl3;Zonal Mean CFCl3 Volume Mixing Ratio;mole_fraction_of_cfc11_in_air;;[['CCMI1_monthly']]
cSoilFast;Carbon Mass in Fast Soil Pool;fast_soil_pool_carbon_content;fast is meant as lifetime of less than 10 years for  reference climate conditions (20 C, no water limitations).;[['CMIP5_Lmon', 'SPECS_Lmon']]
prw;Water Vapor Path;atmosphere_water_vapor_content;vertically integrated for a column;[['CORDEX_6h', 'CORDEX_day']]
hfsnthermds2d;Heat Flux into Sea Water due to Snow Thermodynamics;heat_flux_into_sea_water_due_to_snow_thermodynamics;unset;[['CMIP5_Omon']]
vmrnh50w;nh_50w Volume Mixing Ratio;unset;Fixed surface layer mixing ratio over latitudes 30-50N (100ppbv), uniform fixed 50-day exponential decay, wet removal as  HNO3.;[['CCMI1_monthly']]
mrro;Total Runoff;runoff_flux;"""compute the total runoff (including """"drainage"""" through the base of the soil model) leaving the land portion of the grid cell.""";[['CORDEX_6h'], ['CORDEX_day'], ['CORDEX_mon'], ['CORDEX_sem']]
rld;Downwelling Longwave Radiation;downwelling_longwave_flux_in_air;unset;[['CMIP5_cfSites']]
clw;Mass Fraction of Cloud Liquid Water;mass_fraction_of_cloud_liquid_water_in_air;Includes both large-scale and convective cloud.  Calculate as the mass of cloud liquid water in the grid cell divided by the mass of air (including the water in all phases) in the grid cells. Precipitating hydrometeors are included ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.;[['CMIP5_Amon']]
fddtdisi;Rate of Change of Net Dissolved Inorganic Silicate;tendency_of_ocean_mole_content_of_dissolved_inorganic_silicon;vertical integral of net time rate of change of dissolved inorganic silicate;[['CMIP5_Omon']]
zmch4;Zonal Mean CH4 Volume Mixing Ratio;mole_fraction_of_methane_in_air;;[['CCMI1_monthly']]
wetss;Wet Deposition Rate of Seasalt;tendency_of_atmosphere_mass_content_of_seasalt_dry_aerosol_due_to_wet_deposition;;[['CCMI1_monthly']]
vmrbry;Total Inorganic Bromine (Bry) Volume Mixing Ratio;mole_fraction_of_total_inorganic_bromine_in_air;"Total family (the sum of all appropriate species in the model) ; list the species in the netCDF header, e.g. Bry = Br + BrO + HOBr + HBr + BrONO2 + BrCl.  Definition: Total inorganic bromine (e.g., HBr and inorganic bromine oxides and radicals (e.g., BrO, atomic bromine (Br), bromine nitrate (BrONO2)) resulting from degradation of bromine-containing organic source gases (halons, methyl bromide, VSLS), and natural inorganic bromine sources (e.g., volcanoes, sea salt, and other aerosols).";[['CCMI1_daily']]
ta500;Air Temperature;air_temperature;unset;[['CORDEX_6h', 'CORDEX_day', 'CORDEX_mon', 'CORDEX_sem']]
chlmisc;Other Phytoplankton Chlorophyll Mass Concentration at Surface;mass_concentration_of_miscellaneous_phytoplankton_expressed_as_chlorophyll_in_sea_water;chlorophyll from additional phytoplankton component concentrations alone;[['CMIP5_Omon', 'CMIP5_Oyr']]
emibisop;Total Emission Rate of Biogenic Isoprene;unset;;[['CCMI1_monthly']]
cfadDbze94;CloudSat Radar Reflectivity CFAD;histogram_of_equivalent_reflectivity_factor_over_height_above_reference_ellipsoid;CFADs (Cloud Frequency Altitude Diagrams) are joint height - radar reflectivity (or lidar scattering ratio) distributions.;[['CMIP5_cf3hr', 'CMIP5_cfOff']]
tntsw;Shortwave Heating Rate;tendency_of_air_temperature_due_to_shortwave_heating;shortwave heating rates;[['CCMI1_daily', 'CCMI1_monthly']]
zmno2;Zonal Mean NO2 Volume Mixing Ratio;mole_fraction_of_nitrogen_dioxide_in_air;;[['CCMI1_monthly']]
ch3brtrtbrdn;Tendency of Tropospheric Burden of CH3Br;tendency_of_troposphere_moles_of_methyl_bromide;total yearly averaged tropospheric loss;[['CCMI1_annual']]
toz;Total Ozone Column;equivalent_thickness_at_stp_of_atmosphere_ozone_content;total ozone column in DU;[['CCMI1_monthly']]
sconcss;Surface Concentration of Seasalt;mass_concentration_of_seasalt_dry_aerosol_in_air;mass concentration of seasalt dry aerosol in air in model lowest layer;[['CMIP5_aero']]
fsc;Flux of Carbon Into Ocean Surface by Runoff and Sediment Dissolution;tendency_of_ocean_mole_content_of_carbon_due_to_runoff_and_sediment_dissolution;Carbon supply to ocean through runoff and sediment dissolution (neglects gas exchange);[['CMIP5_Omon']]
vmrsf6;SF6 Volume Mixing Ratio;unset;"Specified using emissions from http://edgar.jrc.ec.europa.eu/datasets_grid_list.php#d. Note that these emissions are available only as annual averages (1970-2008; emissions before 1970 should be set to 0 while emissions after 2008 should be kept at their 2008 level). Monthly emissions should be built using the available annual file and assigning the value as representative of July 15. Special care should be made that the annual global integral at the model resolution matches the EDGAR generated total (available as argument from the netCDF v42 files)";[['CCMI1_monthly']]
